"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the dialog is closed by clicking on the 'Close' button","10179","testVerifyDialogClosedByClickButtonClose","suite name","Thu May 15 16:00:41 GMT 2025","passed","Thu May 15 16:00:52 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyDialogClosedByClickButtonClose"
"Download files: PDF, Excel, CVS","3676","testDownloadFiles","suite name","Thu May 15 16:02:51 GMT 2025","passed","Thu May 15 16:02:54 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Error message when trying to create a company with invalid length and special characters.","2226","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Thu May 15 16:04:04 GMT 2025","passed","Thu May 15 16:04:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Edits the user's role and status, verifies the updates, and reactivates the user(e2e).","19460","testEditUser","suite name","Thu May 15 16:01:54 GMT 2025","passed","Thu May 15 16:02:13 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testEditUser"
"Verify that re-selecting an already selected status keeps the selection unchanged.","6185","testRetainStatusWhenReSelectingSameOption","suite name","Thu May 15 16:01:56 GMT 2025","passed","Thu May 15 16:02:02 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"Unauthenticated users are automatically redirected to the 'Login page'","1252","testUnauthenticatedUserRedirectionToLoginPage","suite name","Thu May 15 15:59:05 GMT 2025","passed","Thu May 15 15:59:06 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Company creation with Cyrillic symbols","7334","testAddCompanyWithCyrillicSymbols","suite name","Thu May 15 16:03:38 GMT 2025","passed","Thu May 15 16:03:45 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithCyrillicSymbols"
"Verify that the color theme matching with the default browser theme","21","testDefaultThemeMatching","suite name","Thu May 15 15:59:57 GMT 2025","passed","Thu May 15 15:59:57 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDefaultThemeMatching"
"Reset Amount Values","5769","testResetAmountValues","suite name","Thu May 15 16:04:29 GMT 2025","passed","Thu May 15 16:04:34 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetAmountValues"
"Add users with roles [SUPER, ADMIN, USER] as super admin","8316","testAddUser","suite name","Thu May 15 15:59:10 GMT 2025","passed","Thu May 15 15:59:18 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddUser"
"Verify that 'Create' button is disabled when Acquirer name is empty.","2016","testDisableCreateButtonWhenAcquirerNameIsEmpty","suite name","Thu May 15 16:04:09 GMT 2025","passed","Thu May 15 16:04:11 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisableCreateButtonWhenAcquirerNameIsEmpty"
"Displaying selected currency","3358","testFilterDisplaysSelectedCurrency","suite name","Thu May 15 16:03:32 GMT 2025","passed","Thu May 15 16:03:36 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"User navigate to 'Dashboard page' after login","44","testNavigateToDashboardAfterLogin","suite name","Thu May 15 16:03:05 GMT 2025","passed","Thu May 15 16:03:05 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testNavigateToDashboardAfterLogin"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","3537","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Thu May 15 16:04:58 GMT 2025","passed","Thu May 15 16:05:01 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Verifying that we can switch the page when we click next button","3684","testPaginationNextButton","suite name","Thu May 15 16:04:12 GMT 2025","passed","Thu May 15 16:04:16 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testPaginationNextButton"
"Verify that 'Company name' field is prefilled and impossible to change","10638","testCompanyNameFieldDefaultState","suite name","Thu May 15 15:59:34 GMT 2025","passed","Thu May 15 15:59:45 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testCompanyNameFieldDefaultState"
"Added company appears in the 'Select company' dropdown list","4773","testVerifyCompanyPresenceInDropdown","suite name","Thu May 15 16:04:32 GMT 2025","passed","Thu May 15 16:04:37 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCompanyPresenceInDropdown"
"Error message is displayed when start date is after end date.","2493","testErrorMessageForReversedDateRange","suite name","Thu May 15 16:03:16 GMT 2025","passed","Thu May 15 16:03:18 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageForReversedDateRange"
"Verify that on Transactions Page after clicking on Transactions user can see Panel: Date range, Business unit, Currency, Payment method, Status, Amount, Reset filter, Apply data, Download file, Settings.","1923","testTheVisibilityOfTheControlPanelElementsOnTheTransactionsPage","suite name","Thu May 15 16:04:56 GMT 2025","passed","Thu May 15 16:04:58 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheControlPanelElementsOnTheTransactionsPage"
"Verify that the label of each field is correct","14788","testVerifyLabelOfEachField","suite name","Thu May 15 16:01:20 GMT 2025","passed","Thu May 15 16:01:35 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyLabelOfEachField"
"Verify that a new business unit wasn't added once click 'Close' button","11456","testCloseButtonAndDiscardChanges","suite name","Thu May 15 15:59:18 GMT 2025","passed","Thu May 15 15:59:29 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testCloseButtonAndDiscardChanges"
"User navigate to 'System administration page' after clicking on 'System administration' link on the header","1309","testNavigateToSystemAdministrationPage","suite name","Thu May 15 16:02:18 GMT 2025","passed","Thu May 15 16:02:20 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testNavigateToSystemAdministrationPage"
"Verify 'Add business unit' button is disabled if 'Select company' filter's field is cleaned","1822","testVerifyAddBusinessUnitButtonDefaultState","suite name","Thu May 15 16:00:05 GMT 2025","passed","Thu May 15 16:00:07 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAddBusinessUnitButtonDefaultState"
"Check that selecting a company populates the 'Business units list', and when no company is selected, the list is empty with 'No items.'","6219","testBusinessUnitsListUpdatesOnCompanySelection","suite name","Thu May 15 16:00:28 GMT 2025","passed","Thu May 15 16:00:34 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testBusinessUnitsListUpdatesOnCompanySelection"
"Error message when trying to create a company with invalid length and special characters.","2089","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Thu May 15 16:04:11 GMT 2025","passed","Thu May 15 16:04:13 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Edit company info and save","7598","testEditCompanyInfoAndSave","suite name","Thu May 15 15:59:16 GMT 2025","passed","Thu May 15 15:59:23 GMT 2025","xyz.npgw.test.run.EditCompanyDialogTest","test name","xyz.npgw.test.run.EditCompanyDialogTest","testEditCompanyInfoAndSave"
